,Season,Date,Player,Team,Game,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,ORB,DRB,RB,AST,STL,BLK,TOV,PF,PTS
26415,1,2008-04-23,2080,19,1243,21.1167,0,8,0,4,0,0,0,4,4,0,0,0,1,1,0
26416,1,2008-04-23,3027,19,1243,13.4333,1,4,0,1,2,2,1,1,2,0,1,0,0,0,4
26417,1,2008-04-23,4271,37,1243,32.57,6,13,1,5,2,2,1,5,6,3,3,1,0,2,15
26418,1,2008-04-23,954,37,1243,35.3667,9,21,4,8,1,2,2,6,8,3,4,0,2,1,23
26419,1,2008-04-23,3674,37,1243,18.86,5,9,3,4,0,2,0,7,7,0,1,0,2,2,13
26420,1,2008-04-23,2255,37,1243,32.5,3,7,2,5,0,0,0,3,3,2,0,2,2,3,8
26421,1,2008-04-23,2150,37,1243,27.97,2,8,2,6,0,0,0,3,3,5,0,0,2,3,6
26422,1,2008-04-23,1969,19,1243,38.7333,11,20,3,6,1,1,1,3,4,2,1,0,2,3,26
26423,1,2008-04-23,2618,37,1243,22.0333,0,1,0,0,1,2,0,5,5,5,2,0,0,1,1
26424,1,2008-04-23,644,37,1243,5.51667,1,3,0,1,0,0,0,0,0,0,0,0,0,0,2
26425,1,2008-04-23,3205,36,1244,3.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26426,1,2008-04-23,1640,36,1244,31.8833,3,8,1,6,0,0,0,1,1,2,5,0,2,3,7
26427,1,2008-04-23,4016,36,1244,2.23333,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0
26428,1,2008-04-23,1754,36,1244,36.8933,5,19,1,8,0,2,0,1,1,6,2,0,4,5,11
26429,1,2008-04-23,3486,32,1244,3.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
26430,1,2008-04-23,3827,32,1244,10.4833,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
26431,1,2008-04-23,2867,36,1244,31.7833,7,17,1,3,2,2,2,2,4,9,4,0,2,2,17
26432,1,2008-04-23,2341,32,1244,1.63333,2,2,0,0,0,0,1,0,1,0,0,0,0,1,4
26433,1,2008-04-23,863,32,1244,28.5167,5,11,1,6,6,6,1,3,4,3,2,2,6,1,17
26434,1,2008-04-23,2210,32,1244,33.4333,11,24,6,13,4,5,2,11,13,10,0,1,8,2,32
26435,1,2008-04-23,1714,36,1244,19.1333,2,9,1,6,0,0,2,5,7,1,1,0,0,3,5
26436,1,2008-04-23,981,37,1243,11.4167,1,3,0,2,2,2,0,1,1,2,0,0,0,0,4
26437,1,2008-04-23,1305,37,1243,20.785,3,6,0,1,0,0,0,1,1,0,1,0,0,2,6
26438,1,2008-04-23,3606,32,1244,10.6333,0,2,0,1,3,3,0,0,0,0,0,1,0,2,3
26439,1,2008-04-24,1667,14,1248,0.883333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26440,1,2008-04-24,2198,14,1248,16.55,2,5,2,3,0,0,0,2,2,1,0,0,0,1,6
26441,1,2008-04-24,2754,14,1248,23.5667,2,8,1,2,6,8,3,7,10,2,1,0,3,4,11
26442,1,2008-04-24,4500,14,1248,34.1,8,17,0,1,2,2,4,7,11,5,0,1,2,3,18
26443,1,2008-04-24,3128,14,1248,37.6333,9,18,0,1,7,8,2,2,4,5,3,0,0,3,25
26444,1,2008-04-24,841,34,1247,11.5967,0,1,0,1,0,0,1,2,3,0,0,0,0,2,0
26445,1,2008-04-24,4247,14,1248,34.3,3,10,3,7,1,2,0,3,3,2,0,0,0,3,10
26446,1,2008-04-24,1127,34,1247,21.1167,4,5,0,0,7,9,3,3,6,2,1,0,3,2,15
26447,1,2008-04-24,1373,34,1247,2.41667,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
26448,1,2008-04-24,2389,34,1247,29.7333,12,27,2,9,0,0,0,4,4,3,2,0,3,3,26
26449,1,2008-04-24,4398,34,1247,15.4833,2,7,0,0,10,13,2,2,4,3,1,0,0,0,14
26450,1,2008-04-24,4197,14,1248,17.6833,0,2,0,0,0,2,0,1,1,1,1,0,0,0,0
26451,1,2008-04-24,4202,14,1248,30.5,4,5,0,0,2,4,5,2,7,3,1,0,0,4,10
26452,1,2008-04-24,3659,14,1248,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26453,1,2008-04-24,4128,42,1248,18.8167,4,5,0,0,0,2,2,1,3,3,0,0,1,4,8
26454,1,2008-04-24,1549,14,1248,0.883333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26455,1,2008-04-24,4311,42,1248,1.81667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26456,1,2008-04-24,2983,34,1247,27.7667,10,17,3,8,3,3,4,3,7,2,2,1,2,4,26
26457,1,2008-04-24,500,42,1248,31.3167,2,6,2,5,0,2,0,1,1,2,1,0,4,1,6
26458,1,2008-04-24,2368,42,1248,32.5483,4,13,2,5,2,4,1,3,4,7,1,0,1,2,12
26459,1,2008-04-24,658,42,1248,32.15,8,14,3,6,3,4,2,6,8,7,0,0,1,3,22
26460,1,2008-04-24,4626,42,1248,13.585,5,7,2,3,0,0,3,3,6,1,1,0,0,2,12
26461,1,2008-04-24,352,14,1248,0.883333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
26462,1,2008-04-24,1333,42,1248,27.5167,7,13,5,6,1,1,2,7,9,2,0,0,1,1,20
26463,1,2008-04-24,3320,42,1248,4.21667,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
26464,1,2008-04-24,4614,42,1248,29.1,5,7,1,2,3,4,0,1,1,0,0,0,1,5,14
26465,1,2008-04-24,1095,42,1248,24.6333,5,10,0,0,0,0,0,2,2,7,0,0,1,1,10
26466,1,2008-04-24,4591,42,1248,3.81667,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
26467,1,2008-04-24,2600,14,1248,33.0,15,21,1,4,5,6,0,5,5,5,3,1,1,2,36
26468,1,2008-04-24,3872,14,1248,4.21667,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
26469,1,2008-04-24,976,42,1248,20.4833,2,6,0,2,0,0,0,2,2,0,0,1,3,1,4
26470,1,2008-04-24,3148,34,1247,29.2833,2,7,0,4,4,4,2,2,4,1,0,0,1,4,8
26471,1,2008-04-24,3469,34,1247,26.1367,5,13,1,4,4,4,1,3,4,0,0,0,2,3,15
26472,1,2008-04-24,28,34,1247,19.2667,1,5,0,3,1,2,0,5,5,1,0,0,1,0,3
26473,1,2008-04-24,2594,34,1247,27.85,2,8,2,6,0,0,0,3,3,0,0,0,1,3,6
26474,1,2008-04-24,338,0,1246,20.0,7,11,4,6,3,3,0,5,5,1,0,0,2,5,21
26475,1,2008-04-24,2670,0,1246,25.1167,4,5,0,0,0,0,4,10,14,5,1,1,0,5,8
26476,1,2008-04-24,2018,0,1246,21.6233,5,6,3,4,2,4,1,1,2,3,0,2,0,1,15
26477,1,2008-04-24,3212,0,1246,11.975,1,3,0,0,0,0,1,3,4,2,1,0,0,3,2
26478,1,2008-04-24,4570,29,1246,26.4833,2,13,0,8,5,5,0,6,6,3,0,0,3,3,9
26479,1,2008-04-24,739,0,1246,7.31667,2,2,1,1,0,0,0,0,0,0,0,0,1,1,5
26480,1,2008-04-24,1381,0,1246,32.64,5,11,2,2,0,0,0,2,2,2,0,2,3,2,12
26481,1,2008-04-24,2398,0,1246,7.58333,0,1,0,0,0,0,0,2,2,2,0,1,0,0,0
26482,1,2008-04-24,2280,0,1246,17.0267,5,7,0,0,0,0,0,1,1,0,0,1,0,1,10
26483,1,2008-04-24,4744,0,1246,17.8783,2,4,1,2,1,1,2,6,8,0,0,0,1,4,6
26484,1,2008-04-24,1819,0,1246,7.58333,1,3,0,0,0,0,0,1,1,1,0,1,0,0,2
26485,1,2008-04-24,4300,0,1246,11.9567,2,7,1,5,0,0,0,1,1,2,0,0,0,1,5
26486,1,2008-04-24,2144,29,1246,21.4833,2,6,1,4,0,0,0,1,1,0,1,0,0,2,5
26487,1,2008-04-24,1393,0,1246,29.5167,14,23,3,10,7,8,1,3,4,7,1,1,5,3,38
26488,1,2008-04-24,4694,29,1246,20.935,4,11,1,3,7,8,0,2,2,6,0,0,2,2,16
26489,1,2008-04-24,2264,29,1246,17.2333,8,12,0,0,2,3,9,6,15,0,1,1,1,2,18
26490,1,2008-04-24,3293,34,1247,16.75,0,2,0,2,0,0,0,1,1,0,0,0,2,1,0
26491,1,2008-04-24,1757,34,1247,2.41667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26492,1,2008-04-24,4278,0,1246,29.7833,3,10,0,5,2,2,1,5,6,10,1,2,0,2,8
26493,1,2008-04-24,1787,29,1246,18.1333,2,5,1,3,1,1,0,1,1,0,1,0,1,4,6
26494,1,2008-04-24,2336,29,1246,22.505,1,7,1,2,4,4,1,0,1,2,1,1,0,3,7
26495,1,2008-04-24,1188,34,1247,10.1833,1,2,0,0,0,0,0,2,2,0,0,1,0,2,2
26496,1,2008-04-24,3951,29,1246,12.0,1,5,0,0,1,1,1,0,1,3,0,0,0,0,3
26497,1,2008-04-24,452,29,1246,13.0117,0,2,0,2,1,2,1,1,2,1,1,0,0,1,1
26498,1,2008-04-24,3208,29,1246,24.1167,6,10,0,0,3,5,2,2,4,2,0,0,1,2,15
26499,1,2008-04-24,2831,29,1246,7.33167,1,5,0,2,0,0,0,2,2,0,1,0,0,2,2
26500,1,2008-04-24,4295,29,1246,21.685,6,10,3,4,0,0,2,3,5,1,0,0,2,1,15
26501,1,2008-04-24,719,29,1246,25.9317,1,5,0,4,4,4,0,2,2,0,0,0,1,2,6
26502,1,2008-04-24,1223,29,1246,9.15,1,3,0,0,0,1,0,1,1,3,0,0,1,1,2
26503,1,2008-04-25,2150,37,1251,32.1833,3,7,2,4,3,3,0,4,4,0,1,0,1,1,11
26504,1,2008-04-25,3359,33,1250,2.41667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26505,1,2008-04-25,2232,33,1250,26.3517,4,6,1,1,0,0,0,4,4,1,4,0,0,4,9
26506,1,2008-04-25,4737,33,1250,39.8333,4,10,2,6,2,2,1,4,5,10,1,1,3,4,12
26507,1,2008-04-25,4271,37,1251,36.6783,5,12,0,1,1,4,4,5,9,3,3,1,2,3,11
26508,1,2008-04-25,2320,33,1250,21.4333,3,9,0,2,0,0,0,8,8,2,0,1,0,4,6
26509,1,2008-04-25,3787,33,1250,37.4,5,19,0,3,6,7,2,8,10,4,1,0,6,3,16
26510,1,2008-04-25,221,33,1250,41.55,13,20,3,4,1,1,3,8,11,4,0,0,0,3,30
26511,1,2008-04-25,3950,33,1250,23.665,2,7,0,2,0,0,0,2,2,3,0,0,2,1,4
26512,1,2008-04-25,1947,24,1250,31.6667,8,17,5,13,3,3,0,3,3,1,2,0,1,1,24
26513,1,2008-04-25,1305,37,1251,23.1,2,4,1,2,0,0,0,3,3,1,1,0,0,1,5
26514,1,2008-04-25,4332,33,1250,33.1167,5,11,3,7,0,0,1,0,1,2,1,1,1,2,13
26515,1,2008-04-25,2255,37,1251,29.4333,4,10,1,5,4,5,0,7,7,2,0,2,1,3,13
26516,1,2008-04-25,2920,19,1251,21.1667,1,3,0,1,0,0,2,1,3,1,1,0,1,3,2
26517,1,2008-04-25,3700,37,1251,26.39,5,11,0,1,0,0,1,2,3,3,0,0,2,4,10
26518,1,2008-04-25,3674,37,1251,21.9817,6,10,4,6,3,4,0,2,2,1,1,0,1,1,19
26519,1,2008-04-25,2080,19,1251,23.9167,4,8,2,4,1,2,3,4,7,2,0,0,1,0,11
26520,1,2008-04-25,3027,19,1251,3.4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
26521,1,2008-04-25,1563,19,1251,32.4167,2,7,0,2,2,2,1,4,5,1,0,0,0,3,6
26522,1,2008-04-25,1969,19,1251,33.2333,8,16,1,3,1,4,0,7,7,2,1,0,2,2,18
26523,1,2008-04-25,954,37,1251,40.2667,6,17,2,8,1,1,1,4,5,4,2,0,1,2,15
26524,1,2008-04-25,1901,19,1251,17.7,2,7,2,6,3,3,1,1,2,2,0,1,3,1,9
26525,1,2008-04-25,4747,19,1251,35.0333,8,9,4,5,3,7,0,7,7,1,0,1,2,4,23
26526,1,2008-04-25,1025,19,1251,35.6833,6,12,3,6,1,2,2,6,8,4,1,1,2,2,16
26527,1,2008-04-25,2618,37,1251,24.95,3,10,1,3,5,6,2,5,7,6,1,1,1,2,12
26528,1,2008-04-25,774,19,1251,37.45,7,19,3,7,2,2,0,5,5,10,1,1,2,3,19
26529,1,2008-04-25,1764,24,1250,32.0833,3,7,1,4,0,0,0,2,2,2,0,0,2,1,7
26530,1,2008-04-25,981,37,1251,5.01667,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
26531,1,2008-04-25,1661,24,1250,29.35,4,11,2,7,4,4,2,5,7,1,2,2,0,2,14
26532,1,2008-04-25,3241,33,1250,14.2333,3,5,2,3,0,0,1,1,2,0,1,0,1,1,8
26533,1,2008-04-25,579,24,1250,8.53333,0,0,0,0,2,2,0,2,2,0,0,0,0,2,2
26534,1,2008-04-25,682,24,1250,39.4667,7,13,2,5,6,6,3,11,14,6,1,3,5,1,22
26535,1,2008-04-25,2172,16,1249,14.3583,0,2,0,1,0,0,0,1,1,1,2,0,0,1,0
26536,1,2008-04-25,3179,16,1249,32.5717,6,7,4,5,2,2,1,1,2,1,0,2,0,2,18
26537,1,2008-04-25,1891,16,1249,34.7967,5,6,0,1,0,0,2,5,7,2,0,1,3,2,10
26538,1,2008-04-25,103,16,1249,17.9667,3,5,3,4,0,0,1,1,2,0,0,0,1,4,9
26539,1,2008-04-25,4107,16,1249,32.3133,5,11,2,3,5,6,0,5,5,6,2,0,1,3,17
26540,1,2008-04-25,813,16,1249,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26541,1,2008-04-25,4112,16,1249,13.2033,2,2,0,0,0,2,2,1,3,0,0,1,3,2,4
26542,1,2008-04-25,1634,3,1249,29.4417,9,14,0,1,1,2,3,2,5,1,0,0,1,5,19
26543,1,2008-04-25,2884,3,1249,6.80833,0,2,0,0,0,0,1,2,3,0,0,0,1,0,0
26544,1,2008-04-25,3318,3,1249,32.6867,3,9,3,7,0,0,3,6,9,2,0,0,1,4,9
26545,1,2008-04-25,2517,3,1249,0.846667,0,1,0,0,2,3,0,0,0,0,0,0,0,0,2
26546,1,2008-04-25,3101,3,1249,13.5833,4,5,0,1,0,0,1,2,3,0,0,0,1,4,8
26547,1,2008-04-25,2399,16,1249,15.315,2,6,0,2,3,4,1,5,6,0,1,0,0,3,7
26548,1,2008-04-25,3933,3,1249,14.8667,0,0,0,0,3,3,0,1,1,0,0,0,2,2,3
26549,1,2008-04-25,104,3,1249,14.355,2,2,0,0,0,0,1,3,4,1,0,0,0,3,4
26550,1,2008-04-25,4127,24,1250,12.2667,1,5,1,2,2,2,0,1,1,0,0,0,0,1,5
26551,1,2008-04-25,2668,24,1250,15.9167,1,5,0,2,0,0,0,4,4,1,0,0,2,2,2
26552,1,2008-04-25,4513,24,1250,34.1833,4,10,1,3,1,2,2,5,7,7,1,0,4,4,10
26553,1,2008-04-25,2217,16,1249,41.2017,3,16,2,7,14,17,1,5,6,6,1,0,2,4,22
26554,1,2008-04-25,781,3,1249,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26555,1,2008-04-25,2250,24,1250,36.5333,1,12,1,8,4,4,0,2,2,1,2,0,2,3,7
26556,1,2008-04-25,2204,3,1249,36.6117,10,21,3,9,9,10,1,3,4,6,2,0,4,3,32
26557,1,2008-04-25,32,3,1249,33.7467,3,9,0,2,1,2,2,1,3,1,1,1,4,6,7
26558,1,2008-04-25,668,3,1249,36.02,7,16,5,8,2,4,0,7,7,7,1,0,3,2,21
26559,1,2008-04-25,26,16,1249,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26560,1,2008-04-25,336,16,1249,37.6333,11,22,4,6,7,8,0,5,5,11,0,1,5,3,33
26561,1,2008-04-25,1161,3,1249,20.7133,1,4,1,3,0,0,0,2,2,0,1,0,1,4,3
26562,1,2008-04-26,2210,32,1254,38.8,3,20,2,13,14,16,0,4,4,10,6,1,4,5,22
26563,1,2008-04-26,1667,14,1255,3.88333,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0
26564,1,2008-04-26,3128,14,1255,33.8833,7,13,0,0,5,6,1,4,5,5,0,0,2,4,19
26565,1,2008-04-26,4202,14,1255,29.7833,3,5,0,0,2,2,4,5,9,2,0,1,0,4,8
26566,1,2008-04-26,4500,14,1255,29.4167,10,18,1,2,3,4,3,6,9,1,2,1,0,2,24
26567,1,2008-04-26,1549,14,1255,3.88333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3
26568,1,2008-04-26,4437,32,1254,37.6667,4,11,3,8,1,1,2,3,5,1,0,1,2,4,12
26569,1,2008-04-26,1640,36,1254,31.0833,3,9,2,8,0,0,0,8,8,5,0,0,2,5,8
26570,1,2008-04-26,1754,36,1254,41.8,9,27,4,12,12,17,2,4,6,5,3,1,3,3,34
26571,1,2008-04-26,4072,36,1254,3.28333,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
26572,1,2008-04-26,1945,36,1254,28.7483,2,8,1,5,0,0,0,2,2,1,1,1,1,4,5
26573,1,2008-04-26,3488,36,1254,16.9833,3,7,2,6,0,0,0,7,7,1,1,0,0,1,8
26574,1,2008-04-26,2008,36,1254,15.0583,5,6,0,0,3,6,2,2,4,0,0,2,1,2,13
26575,1,2008-04-26,2867,36,1254,30.675,3,6,0,2,4,6,0,4,4,6,2,0,5,3,10
26576,1,2008-04-26,2600,14,1255,27.9833,3,8,0,2,2,4,0,4,4,5,0,1,4,1,8
26577,1,2008-04-26,4016,36,1254,15.5017,3,6,2,5,0,0,1,2,3,0,0,0,1,0,8
26578,1,2008-04-26,4197,14,1255,17.5167,3,6,0,2,6,8,0,2,2,3,1,0,0,1,12
26579,1,2008-04-26,3320,42,1255,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26580,1,2008-04-26,352,14,1255,5.01667,1,2,0,1,0,0,0,0,0,2,0,0,0,0,2
26581,1,2008-04-26,4626,42,1255,37.115,6,9,5,7,1,2,0,8,8,0,2,1,0,4,18
26582,1,2008-04-26,1095,42,1255,15.835,5,8,0,1,1,1,2,3,5,2,0,0,3,3,11
26583,1,2008-04-26,658,42,1255,38.9833,10,22,1,4,8,8,5,7,12,8,0,0,0,3,29
26584,1,2008-04-26,3978,36,1254,32.95,3,4,0,0,4,6,2,6,8,1,0,7,1,4,10
26585,1,2008-04-26,4128,42,1255,10.95,3,3,0,0,0,0,0,0,0,3,0,0,1,4,6
26586,1,2008-04-26,976,42,1255,15.1667,3,10,3,3,3,4,1,3,4,2,0,0,0,1,12
26587,1,2008-04-26,4614,42,1255,27.1667,1,7,0,2,0,0,2,2,4,0,1,1,2,3,2
26588,1,2008-04-26,4311,42,1255,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26589,1,2008-04-26,2198,14,1255,17.0667,1,5,1,3,0,0,0,3,3,0,0,0,1,1,3
26590,1,2008-04-26,3872,14,1255,5.38333,3,4,0,0,1,2,1,2,3,1,0,0,0,1,7
26591,1,2008-04-26,2754,14,1255,18.2333,0,7,0,1,2,2,2,4,6,2,0,0,1,2,2
26592,1,2008-04-26,3659,14,1255,20.3667,2,4,0,1,1,2,0,0,0,1,0,0,0,2,5
26593,1,2008-04-26,2368,42,1255,34.1333,2,9,2,5,2,2,1,5,6,2,1,0,0,0,8
26594,1,2008-04-26,500,42,1255,33.1,8,14,3,5,5,5,0,2,2,6,0,0,1,1,24
26595,1,2008-04-26,1333,42,1255,24.95,2,7,1,4,2,2,0,4,4,2,0,0,0,3,7
26596,1,2008-04-26,4247,14,1255,27.5833,3,6,2,4,2,2,0,4,4,1,0,1,1,2,10
26597,1,2008-04-26,1468,32,1254,17.3433,4,6,2,3,1,2,0,3,3,1,0,0,0,2,11
26598,1,2008-04-26,1714,36,1254,23.9167,1,3,1,2,2,3,0,5,5,2,2,0,0,0,5
26599,1,2008-04-26,4665,32,1254,33.1333,5,9,0,0,1,5,3,11,14,0,1,2,2,1,11
26600,1,2008-04-26,1196,5,1253,29.7,6,15,3,8,0,0,2,4,6,8,1,0,3,5,15
26601,1,2008-04-26,3756,5,1253,39.2,4,9,3,8,2,2,1,4,5,0,2,0,0,0,13
26602,1,2008-04-26,1284,5,1253,37.4833,4,9,0,1,1,1,0,7,7,2,0,0,0,2,9
26603,1,2008-04-26,4481,5,1253,21.9383,2,8,2,7,0,0,1,3,4,0,0,2,0,1,6
26604,1,2008-04-26,1666,5,1253,24.5667,4,13,1,4,2,2,0,2,2,2,0,0,0,3,11
26605,1,2008-04-26,1989,5,1253,10.545,1,1,0,0,4,4,0,0,0,0,0,1,0,3,6
26606,1,2008-04-26,1656,5,1253,4.08333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26607,1,2008-04-26,1586,5,1253,30.4667,5,14,0,0,2,8,8,4,12,2,4,3,4,5,12
26608,1,2008-04-26,3148,34,1252,35.0833,4,14,0,6,2,2,1,5,6,0,2,0,1,4,10
26609,1,2008-04-26,841,34,1252,12.74,0,3,0,2,0,0,0,1,1,1,1,0,1,2,0
26610,1,2008-04-26,3469,34,1252,27.4333,7,12,3,6,1,2,1,3,4,0,1,0,2,5,18
26611,1,2008-04-26,1127,34,1252,31.9333,7,11,0,0,7,7,4,4,8,4,2,0,2,3,21
26612,1,2008-04-26,2983,34,1252,42.1,9,18,3,8,4,9,0,5,5,6,1,0,3,0,25
26613,1,2008-04-26,2389,34,1252,36.9433,6,19,4,9,5,5,2,5,7,6,2,1,2,4,21
26614,1,2008-04-26,3293,34,1252,19.8167,3,4,2,3,0,0,0,0,0,5,1,1,1,3,8
26615,1,2008-04-26,863,32,1254,32.6233,7,15,2,7,2,2,0,4,4,4,3,0,2,5,18
26616,1,2008-04-26,2594,34,1252,21.0333,0,6,0,4,2,2,3,4,7,0,0,0,1,2,2
26617,1,2008-04-26,3460,2,1253,24.55,2,2,1,1,0,0,1,3,4,1,1,1,1,3,5
26618,1,2008-04-26,4398,34,1252,12.9167,0,3,0,0,3,4,1,2,3,1,0,2,1,3,3
26619,1,2008-04-26,3248,2,1253,14.095,3,5,3,5,3,3,0,1,1,0,0,0,0,0,12
26620,1,2008-04-26,2281,32,1254,9.98333,2,2,0,0,0,0,1,4,5,0,0,0,0,0,4
26621,1,2008-04-26,4569,32,1254,35.4667,3,11,2,6,4,6,3,7,10,3,0,0,1,3,12
26622,1,2008-04-26,1665,32,1254,20.3,2,5,1,3,0,2,0,4,4,0,1,0,1,3,5
26623,1,2008-04-26,990,5,1253,11.4667,1,3,0,1,2,2,0,1,1,1,0,0,0,1,4
26624,1,2008-04-26,279,5,1253,30.55,10,24,2,7,5,5,3,4,7,6,2,0,2,3,27
26625,1,2008-04-26,2228,2,1253,27.9767,5,13,0,3,4,6,4,6,10,3,1,0,4,5,14
26626,1,2008-04-26,3895,2,1253,29.9833,7,13,3,6,3,4,0,8,8,4,1,0,3,3,20
26627,1,2008-04-26,316,2,1253,2.01667,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
26628,1,2008-04-26,481,2,1253,23.4883,3,7,1,4,4,4,2,3,5,5,0,0,0,3,11
26629,1,2008-04-26,4191,2,1253,33.955,8,13,3,7,0,0,0,7,7,2,0,5,1,2,19
26630,1,2008-04-26,645,2,1253,1.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26631,1,2008-04-26,764,2,1253,4.07167,0,1,0,1,0,0,1,1,2,1,0,0,1,2,0
26632,1,2008-04-26,846,2,1253,26.4417,2,6,0,3,0,0,0,5,5,2,0,0,0,0,4
26633,1,2008-04-26,3962,2,1253,29.6467,8,19,0,4,3,3,5,1,6,5,2,0,4,0,19
26634,1,2008-04-26,610,2,1253,22.6083,4,6,3,4,4,4,0,2,2,0,0,0,1,4,15
26635,1,2008-04-26,3606,32,1254,14.6833,3,7,3,5,0,0,0,3,3,0,0,0,1,2,9
26636,1,2008-04-27,668,3,1258,41.7417,10,20,5,9,2,2,0,4,4,3,1,2,2,4,27
26637,1,2008-04-27,3101,3,1258,8.20667,1,3,0,2,0,0,0,1,1,0,1,0,0,2,2
26638,1,2008-04-27,1161,3,1258,18.0667,1,4,0,2,2,2,0,2,2,0,1,0,0,0,4
26639,1,2008-04-27,3933,3,1258,13.6733,0,3,0,0,0,0,0,2,2,1,1,0,0,0,0
26640,1,2008-04-27,104,3,1258,15.6217,3,5,1,1,3,4,2,2,4,1,0,1,2,2,10
26641,1,2008-04-27,1634,3,1258,30.8217,2,4,0,0,4,4,2,8,10,3,2,1,2,4,8
26642,1,2008-04-27,2884,3,1258,5.6,0,2,0,0,0,0,1,3,4,0,0,0,1,0,0
26643,1,2008-04-27,3318,3,1258,30.205,7,16,4,9,1,1,2,7,9,0,1,1,0,1,19
26644,1,2008-04-27,3179,16,1258,34.0417,4,10,3,5,0,0,1,8,9,2,2,0,1,3,11
26645,1,2008-04-27,336,16,1258,40.1717,5,21,2,7,2,4,3,6,9,7,0,0,3,3,14
26646,1,2008-04-27,103,16,1258,32.7833,1,7,1,6,0,0,1,2,3,2,1,0,1,4,3
26647,1,2008-04-27,2399,16,1258,13.3133,1,2,1,2,0,0,0,1,1,2,0,1,0,2,3
26648,1,2008-04-27,4112,16,1258,11.6917,1,3,0,0,0,0,0,1,1,0,1,1,0,2,2
26649,1,2008-04-27,813,16,1258,0.645,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
26650,1,2008-04-27,2217,16,1258,36.8383,8,21,4,10,12,14,0,10,10,6,1,1,5,3,32
26651,1,2008-04-27,4107,16,1258,27.85,6,12,2,6,3,4,0,3,3,3,1,0,3,2,17
26652,1,2008-04-27,781,3,1258,0.645,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
26653,1,2008-04-27,32,3,1258,33.6517,5,13,1,4,4,4,1,9,10,0,2,3,1,4,15
26654,1,2008-04-27,2172,16,1258,13.4333,3,4,2,3,0,0,0,1,1,0,0,0,0,2,8
26655,1,2008-04-27,2517,3,1258,0.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26656,1,2008-04-27,3212,0,1259,12.1183,0,1,0,0,2,2,0,0,0,1,0,0,0,3,2
26657,1,2008-04-27,719,29,1259,27.6667,3,6,3,6,0,0,0,1,1,1,2,0,0,3,9
26658,1,2008-04-27,1891,16,1258,28.5867,3,6,0,0,0,0,1,6,7,1,1,1,1,1,6
26659,1,2008-04-27,2280,0,1259,18.1833,1,2,0,0,0,0,1,6,7,2,0,0,0,3,2
26660,1,2008-04-27,2018,0,1259,26.4667,4,10,2,4,0,0,2,1,3,2,0,0,1,1,10
26661,1,2008-04-27,2670,0,1259,21.3,4,7,0,0,0,0,3,7,10,4,0,0,4,6,8
26662,1,2008-04-27,4278,0,1259,36.4983,4,11,0,2,2,4,3,6,9,5,0,2,1,3,10
26663,1,2008-04-27,338,0,1259,34.7333,3,14,1,9,5,5,0,10,10,7,3,0,3,4,12
26664,1,2008-04-27,1381,0,1259,39.8733,12,20,6,9,2,2,0,1,1,0,0,0,1,2,32
26665,1,2008-04-27,4744,0,1259,12.9433,2,3,0,1,0,0,2,0,2,0,1,0,0,2,4
26666,1,2008-04-27,2204,3,1258,41.1217,7,19,4,8,6,6,0,3,3,8,1,0,4,5,24
26667,1,2008-04-27,1393,0,1259,37.8833,12,21,3,6,6,6,0,7,7,6,1,0,3,3,33
26668,1,2008-04-27,3951,29,1259,11.1433,2,3,1,1,2,2,0,0,0,1,2,0,0,0,7
26669,1,2008-04-27,4694,29,1259,29.7833,2,10,1,4,7,10,1,3,4,3,1,0,1,2,12
