,Season,Date,Player,Team,Game,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,ORB,DRB,RB,AST,STL,BLK,TOV,PF,PTS
17045,1,2006-03-06,2280,0,887,1.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
17046,1,2006-03-06,4011,30,886,24.5667,5,10,2,3,2,2,1,3,4,1,0,0,3,2,14
17047,1,2006-03-06,2282,30,886,13.8833,2,4,0,0,0,0,2,4,6,0,0,1,0,2,4
17048,1,2006-03-06,2098,30,886,2.43333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17049,1,2006-03-06,3103,30,886,26.7833,3,8,1,5,1,2,0,5,5,0,1,0,4,1,8
17050,1,2006-03-06,3674,30,886,24.9333,5,12,3,3,0,0,0,5,5,1,1,1,2,3,13
17051,1,2006-03-06,144,30,886,20.7167,0,2,0,2,0,0,0,2,2,2,1,1,1,1,0
17052,1,2006-03-06,676,30,886,35.3167,5,13,0,2,1,1,0,1,1,9,2,0,3,2,11
17053,1,2006-03-06,2018,0,887,28.4,1,2,0,1,0,0,3,7,10,2,3,1,1,1,2
17054,1,2006-03-06,3933,11,884,36.1,10,17,5,7,4,4,0,1,1,3,0,0,1,3,29
17055,1,2006-03-06,4479,19,883,30.4,4,21,1,6,10,10,2,5,7,7,0,1,7,1,19
17056,1,2006-03-06,4107,26,883,29.8167,9,14,0,3,3,3,0,4,4,5,1,0,2,1,21
17057,1,2006-03-06,1989,2,882,8.5,2,4,2,3,0,0,0,0,0,0,0,1,1,2,6
17058,1,2006-03-06,4142,2,882,32.3167,2,10,0,5,0,0,0,3,3,6,0,0,1,1,4
17059,1,2006-03-06,1652,2,882,8.73333,4,7,0,0,3,3,0,2,2,1,0,0,0,2,11
17060,1,2006-03-06,3556,2,882,19.1,5,7,0,0,3,4,2,1,3,4,0,0,1,2,13
17061,1,2006-03-06,206,2,882,8.56667,1,3,1,2,0,0,0,0,0,1,0,0,0,1,3
17062,1,2006-03-06,2671,2,882,14.3167,1,4,1,3,0,0,0,5,5,1,1,1,0,2,3
17063,1,2006-03-06,2022,2,882,19.6333,5,9,0,0,0,0,3,2,5,1,0,1,0,4,10
17064,1,2006-03-06,1493,2,882,22.45,3,5,2,3,0,0,0,2,2,0,0,0,0,2,8
17065,1,2006-03-06,4698,2,882,31.2167,8,15,3,7,1,3,0,3,3,5,1,0,2,2,20
17066,1,2006-03-06,3030,32,881,36.1667,2,10,0,7,2,2,1,4,5,1,0,0,1,1,6
17067,1,2006-03-06,174,32,881,23.3167,4,11,2,7,2,2,1,2,3,0,0,1,0,2,12
17068,1,2006-03-06,3009,37,881,21.6833,2,9,0,0,0,0,6,5,11,4,0,1,0,1,4
17069,1,2006-03-06,433,37,881,32.25,6,8,0,1,0,0,2,6,8,8,0,0,6,4,12
17070,1,2006-03-06,1286,37,881,17.1083,3,7,3,5,0,0,0,1,1,0,0,0,0,2,9
17071,1,2006-03-06,528,37,881,9.26667,2,2,1,1,0,0,0,1,1,1,1,0,0,3,5
17072,1,2006-03-06,2374,37,881,22.2633,6,15,2,6,3,3,1,5,6,3,2,0,2,1,17
17073,1,2006-03-06,1511,37,881,36.4833,5,13,3,7,12,12,1,6,7,6,0,0,3,3,25
17074,1,2006-03-06,2255,37,881,27.55,4,6,1,1,3,4,0,6,6,1,0,3,0,3,12
17075,1,2006-03-06,2217,37,881,29.8333,5,16,3,9,2,2,1,6,7,5,3,1,2,5,15
17076,1,2006-03-06,4271,37,881,23.1117,4,10,0,0,0,2,1,4,5,1,1,0,1,1,8
17077,1,2006-03-06,777,37,881,20.45,4,5,0,0,2,2,1,2,3,0,0,0,1,3,10
17078,1,2006-03-06,4437,32,881,26.1667,3,11,1,5,2,4,1,0,1,2,0,0,1,2,9
17079,1,2006-03-06,4694,32,881,28.3667,8,15,5,10,7,8,1,2,3,1,1,1,1,4,28
17080,1,2006-03-06,1629,32,881,11.8333,1,5,1,3,0,0,0,0,0,0,0,0,0,2,3
17081,1,2006-03-06,2210,32,881,39.05,5,17,1,9,14,17,1,6,7,12,2,0,2,2,25
17082,1,2006-03-06,2150,11,884,33.9833,1,4,1,2,6,6,0,4,4,1,2,0,5,2,9
17083,1,2006-03-06,3208,32,881,4.03333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17084,1,2006-03-06,607,32,881,19.3333,4,7,0,0,7,9,5,2,7,1,0,1,0,2,15
17085,1,2006-03-06,1787,32,881,28.2,1,6,0,4,0,0,1,5,6,4,3,0,1,6,2
17086,1,2006-03-06,2228,2,882,42.25,4,13,0,2,1,4,0,7,7,8,0,1,3,3,9
17087,1,2006-03-06,645,2,882,32.9167,2,6,2,5,2,2,0,3,3,0,1,1,0,2,8
17088,1,2006-03-06,4665,32,881,23.5333,4,6,0,0,0,0,1,6,7,0,2,2,4,1,8
17089,1,2006-03-06,4016,15,882,29.0833,5,11,3,9,0,0,0,3,3,0,0,0,0,2,13
17090,1,2006-03-06,3986,15,882,37.1833,8,12,1,2,7,9,0,10,10,6,0,0,3,1,24
17091,1,2006-03-06,4170,26,883,30.4167,3,9,0,1,2,2,5,7,12,3,2,1,1,2,8
17092,1,2006-03-06,1437,26,883,2.63333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
17093,1,2006-03-06,4155,26,883,26.4167,7,13,1,3,0,0,1,3,4,0,1,1,2,2,15
17094,1,2006-03-06,1399,19,883,16.7833,2,3,0,1,1,2,0,2,2,1,1,2,1,2,5
17095,1,2006-03-06,610,26,883,17.2333,2,8,1,5,2,2,1,3,4,1,0,1,1,3,7
17096,1,2006-03-06,1721,26,883,5.86667,0,1,0,1,0,0,0,1,1,1,0,2,0,1,0
17097,1,2006-03-06,1025,19,883,27.55,3,9,0,4,0,0,1,5,6,5,1,1,3,5,6
17098,1,2006-03-06,743,26,883,26.7,4,10,2,7,0,0,0,4,4,1,1,1,1,1,10
17099,1,2006-03-06,4614,26,883,31.9333,7,18,0,3,3,3,0,10,10,4,2,0,3,3,17
17100,1,2006-03-06,4429,26,883,18.1833,2,4,0,0,1,1,0,1,1,4,1,0,1,2,5
17101,1,2006-03-06,4222,26,883,27.4167,6,11,0,0,5,9,6,6,12,1,0,2,2,1,17
17102,1,2006-03-06,1901,19,883,19.8833,4,9,1,2,0,0,1,4,5,1,0,0,2,0,9
17103,1,2006-03-06,2398,19,883,18.6833,2,2,1,1,2,2,0,3,3,2,1,0,0,1,7
17104,1,2006-03-06,3418,26,883,2.51667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17105,1,2006-03-06,4747,19,883,25.9667,6,10,2,4,1,3,1,4,5,1,1,0,0,1,15
17106,1,2006-03-06,3838,19,883,3.4,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2
17107,1,2006-03-06,1272,15,882,30.4833,3,6,1,3,4,4,1,5,6,2,1,0,2,2,11
17108,1,2006-03-06,1659,15,882,27.3667,5,7,2,4,2,2,1,6,7,0,0,0,2,2,14
17109,1,2006-03-06,2111,15,882,34.2667,2,4,0,0,4,6,1,7,8,1,0,1,3,1,8
17110,1,2006-03-06,1738,15,882,13.7333,1,6,0,3,2,2,1,2,3,2,0,0,1,2,4
17111,1,2006-03-06,2605,19,883,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17112,1,2006-03-06,774,15,882,36.55,10,20,2,4,3,3,0,4,4,9,2,0,4,1,25
17113,1,2006-03-06,3827,15,882,31.3333,1,4,1,3,0,0,0,4,4,0,1,1,1,0,3
17114,1,2006-03-06,703,19,883,28.45,5,13,2,7,4,4,1,3,4,1,1,1,2,1,16
17115,1,2006-03-06,2769,19,883,11.2167,1,3,0,1,0,0,1,2,3,0,1,0,2,4,2
17116,1,2006-03-06,2742,19,883,8.7,2,2,0,0,1,1,1,0,1,2,0,1,0,1,5
17117,1,2006-03-06,1714,19,883,30.6,2,9,1,5,1,3,1,3,4,1,0,1,0,1,6
17118,1,2006-03-06,3878,26,883,20.8667,5,6,2,2,0,0,0,3,3,2,2,2,1,3,12
17119,1,2006-03-06,455,19,883,14.9667,2,4,2,3,0,0,0,0,0,0,3,0,0,2,6
17120,1,2006-03-07,336,16,891,38.775,13,28,6,9,11,12,0,11,11,10,0,0,8,1,43
17121,1,2006-03-07,981,16,891,25.45,6,11,4,6,0,0,0,5,5,1,0,0,0,0,16
17122,1,2006-03-07,2618,16,891,11.4333,1,4,0,1,0,0,0,1,1,1,1,0,0,2,2
17123,1,2006-03-07,1634,16,891,26.9833,7,12,0,0,1,1,3,6,9,1,1,1,2,2,15
17124,1,2006-03-07,1004,6,892,27.4,3,7,1,5,0,0,0,7,7,1,0,0,3,3,7
17125,1,2006-03-07,3179,16,891,18.7667,3,4,1,2,1,4,0,3,3,1,1,1,1,1,8
17126,1,2006-03-07,1891,16,891,26.8833,1,6,0,0,0,2,2,4,6,2,1,2,1,2,2
17127,1,2006-03-07,1911,6,892,13.35,4,4,0,0,1,2,2,1,3,0,0,0,1,2,9
17128,1,2006-03-07,4248,16,891,26.4,2,4,0,0,3,4,1,2,3,2,0,2,1,3,7
17129,1,2006-03-07,4623,6,892,12.2667,2,2,1,1,2,2,0,0,0,1,0,0,0,0,7
17130,1,2006-03-07,562,16,891,9.225,1,1,0,0,0,0,0,0,0,2,0,1,0,1,2
17131,1,2006-03-07,2008,36,891,27.4717,4,9,0,0,0,2,2,3,5,2,0,0,0,1,8
17132,1,2006-03-07,4384,36,891,7.65,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2
17133,1,2006-03-07,2511,16,891,26.4833,4,4,3,3,0,0,0,0,0,0,0,0,0,3,11
17134,1,2006-03-07,3978,36,891,31.9667,6,9,0,0,1,1,1,9,10,0,0,3,1,3,13
17135,1,2006-03-07,3075,36,891,23.145,6,10,1,1,0,0,3,1,4,1,1,0,1,3,13
17136,1,2006-03-07,1640,36,891,19.35,1,4,1,2,0,0,0,1,1,3,1,0,0,1,3
17137,1,2006-03-07,481,36,891,38.1833,6,15,0,4,3,3,0,2,2,8,2,1,2,2,15
17138,1,2006-03-07,3215,36,891,15.2,5,9,1,2,2,2,1,1,2,1,1,0,1,2,13
17139,1,2006-03-07,2663,36,891,13.4167,1,3,0,1,0,0,0,1,1,2,0,0,0,0,2
17140,1,2006-03-07,1563,36,891,32.6333,7,17,3,6,2,2,1,1,2,5,3,0,0,1,19
17141,1,2006-03-07,1161,36,891,30.9833,6,13,3,6,3,3,0,6,6,0,0,0,2,2,18
17142,1,2006-03-07,2920,5,890,22.65,3,4,0,0,3,5,1,5,6,0,0,1,0,5,9
17143,1,2006-03-07,4226,6,892,35.1,3,13,0,2,2,2,3,1,4,3,3,0,0,1,8
17144,1,2006-03-07,1666,5,890,29.25,5,13,0,1,2,2,0,1,1,7,7,1,2,1,12
17145,1,2006-03-07,353,16,891,29.6,1,2,1,1,0,0,0,4,4,0,1,0,1,2,3
17146,1,2006-03-07,2477,6,892,24.4333,8,15,1,3,2,2,1,3,4,5,3,0,1,2,19
17147,1,2006-03-07,2399,23,893,32.5667,8,17,2,5,4,4,2,4,6,1,2,4,1,3,22
17148,1,2006-03-07,4648,6,892,16.8333,2,10,2,5,0,0,1,1,2,3,0,0,0,1,6
17149,1,2006-03-07,3318,3,890,23.9667,0,5,0,3,2,2,0,6,6,1,1,1,5,0,2
17150,1,2006-03-07,1381,0,893,38.36,5,20,3,13,3,4,0,3,3,2,2,0,1,3,16
17151,1,2006-03-07,2018,0,893,30.95,2,5,0,2,0,0,1,2,3,3,1,2,1,4,4
17152,1,2006-03-07,3140,0,893,2.01667,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2
17153,1,2006-03-07,2346,0,893,11.55,2,2,0,0,0,0,0,4,4,0,0,1,0,2,4
17154,1,2006-03-07,2454,0,893,23.84,2,2,1,1,3,4,0,2,2,1,0,0,1,1,8
17155,1,2006-03-07,1359,0,893,12.55,3,5,0,0,1,2,0,3,3,2,1,1,1,3,7
17156,1,2006-03-07,4278,0,893,39.7933,6,11,2,3,0,0,1,7,8,14,2,1,2,1,14
17157,1,2006-03-07,22,0,893,3.11667,0,0,0,0,2,2,0,0,0,0,0,0,1,1,2
17158,1,2006-03-07,1393,0,893,1.55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17159,1,2006-03-07,1656,0,893,18.15,4,8,0,0,4,5,6,2,8,0,1,0,2,2,12
17160,1,2006-03-07,3212,0,893,23.895,5,8,0,1,4,4,1,2,3,2,1,1,3,3,14
17161,1,2006-03-07,1397,6,892,4.08333,2,3,0,0,0,0,0,1,1,0,1,0,0,0,4
17162,1,2006-03-07,338,0,893,34.2283,9,20,2,9,5,6,4,3,7,4,2,0,5,3,25
17163,1,2006-03-07,398,23,893,23.3333,5,8,0,0,2,2,3,9,12,1,0,1,4,4,12
17164,1,2006-03-07,1029,23,893,16.4167,2,4,0,0,2,4,4,2,6,1,0,1,2,3,6
17165,1,2006-03-07,314,23,893,37.6317,5,8,2,3,2,2,2,6,8,3,2,0,0,3,14
17166,1,2006-03-07,2666,23,893,10.7,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
17167,1,2006-03-07,4335,23,893,39.0333,8,17,4,10,5,5,2,2,4,3,2,0,5,4,25
17168,1,2006-03-07,954,23,893,23.65,5,12,3,6,3,3,2,0,2,0,1,0,1,1,16
17169,1,2006-03-07,3608,23,893,39.5333,6,20,0,1,0,0,2,4,6,19,3,0,5,0,12
17170,1,2006-03-07,2026,6,892,27.8333,5,10,2,5,0,0,0,6,6,1,3,0,1,4,12
17171,1,2006-03-07,1639,6,892,28.3,8,14,2,2,1,1,1,3,4,6,0,0,3,0,19
17172,1,2006-03-07,3142,6,892,26.15,5,14,0,0,0,0,3,0,3,4,0,2,1,3,10
17173,1,2006-03-07,3248,6,892,20.1667,2,4,1,3,1,1,0,1,1,2,0,1,2,3,6
17174,1,2006-03-07,3145,6,892,4.08333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17175,1,2006-03-07,2405,23,893,17.135,2,4,1,3,0,0,0,2,2,0,1,0,0,3,5
17176,1,2006-03-07,32,3,890,37.0333,4,8,0,1,0,2,3,7,10,2,0,1,2,6,8
17177,1,2006-03-07,2232,25,888,31.1167,10,16,5,5,3,4,3,4,7,5,1,1,2,1,28
17178,1,2006-03-07,2204,3,890,40.65,13,25,3,8,5,6,1,10,11,9,1,0,4,2,34
17179,1,2006-03-07,1783,41,889,26.6317,4,7,0,0,2,4,3,2,5,1,2,1,1,1,10
17180,1,2006-03-07,2198,41,889,22.1233,4,9,2,5,1,2,0,2,2,5,0,0,0,0,11
17181,1,2006-03-07,1194,43,888,33.5167,8,13,0,3,1,2,2,4,6,1,1,0,0,4,17
17182,1,2006-03-07,3440,43,888,22.15,5,8,0,0,1,2,2,2,4,2,0,1,2,3,11
17183,1,2006-03-07,4223,43,888,15.4667,3,5,0,1,2,2,0,1,1,0,0,0,4,2,8
17184,1,2006-03-07,4463,43,888,33.3667,4,8,1,3,2,3,2,4,6,1,0,1,1,4,11
17185,1,2006-03-07,2302,43,888,35.5167,3,11,2,5,1,1,0,3,3,1,0,1,2,2,9
17186,1,2006-03-07,1756,43,888,16.6,3,6,1,1,2,2,0,0,0,7,1,0,0,3,9
17187,1,2006-03-07,1748,43,888,10.2,4,4,0,0,0,0,0,2,2,0,0,0,0,4,8
17188,1,2006-03-07,3962,43,888,31.2333,7,17,2,5,4,6,0,4,4,8,2,1,1,0,20
17189,1,2006-03-07,3283,43,888,25.3,4,7,0,0,4,4,2,3,5,1,1,0,1,1,12
17190,1,2006-03-07,2817,43,888,2.01667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17191,1,2006-03-07,3293,43,888,14.6333,2,4,1,3,2,2,0,1,1,1,0,1,1,2,7
17192,1,2006-03-07,4604,25,888,39.2083,10,19,3,6,6,8,1,2,3,8,0,0,0,2,29
17193,1,2006-03-07,4263,25,888,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17194,1,2006-03-07,683,25,888,2.05,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3
17195,1,2006-03-07,4093,25,888,26.5817,10,15,1,3,2,2,3,5,8,2,1,0,2,3,23
17196,1,2006-03-07,2054,25,888,22.6667,1,4,1,3,1,2,0,0,0,1,1,0,2,4,4
17197,1,2006-03-07,59,25,888,22.475,2,5,0,1,0,0,0,5,5,3,1,1,1,3,4
17198,1,2006-03-07,3005,25,888,11.665,0,3,0,2,2,2,0,1,1,0,0,0,1,1,2
17199,1,2006-03-07,2159,25,888,2.05,1,1,1,1,0,0,0,1,1,0,0,0,0,0,3
17200,1,2006-03-07,4396,25,888,18.0833,2,6,1,3,5,6,0,2,2,2,1,1,0,2,10
17201,1,2006-03-07,3964,25,888,26.9017,5,7,0,1,1,2,2,2,4,1,1,0,2,1,11
17202,1,2006-03-07,1843,25,888,16.8833,4,6,0,0,1,2,3,2,5,1,0,0,0,1,9
17203,1,2006-03-07,3101,3,890,17.65,3,6,1,3,0,0,0,4,4,3,0,1,2,2,7
17204,1,2006-03-07,1057,41,889,19.4,1,4,0,1,1,1,0,3,3,0,0,0,1,2,3
17205,1,2006-03-07,909,41,889,18.3667,3,6,0,0,0,4,3,2,5,1,0,0,0,2,6
17206,1,2006-03-07,4295,25,888,18.3183,2,2,0,0,0,0,0,3,3,1,0,0,0,1,4
17207,1,2006-03-07,4447,41,889,33.75,6,11,4,7,0,0,3,4,7,2,0,2,1,2,16
17208,1,2006-03-07,337,41,889,14.1167,1,2,0,1,2,2,0,1,1,2,1,0,2,2,4
17209,1,2006-03-07,1757,3,890,12.6667,0,2,0,1,0,0,0,4,4,1,0,0,1,0,0
17210,1,2006-03-07,668,3,890,43.5167,10,17,4,7,1,1,0,4,4,2,1,1,6,4,25
17211,1,2006-03-07,4101,3,890,19.0833,2,2,0,0,1,2,1,2,3,2,0,0,0,2,5
17212,1,2006-03-07,698,5,890,46.6,5,12,1,4,5,5,0,3,3,3,3,0,1,2,16
17213,1,2006-03-07,495,5,890,23.2067,5,12,1,3,0,0,1,1,2,1,0,0,0,1,11
17214,1,2006-03-07,2392,3,890,35.0833,5,7,2,2,1,2,0,1,1,0,2,0,0,4,13
17215,1,2006-03-07,2002,5,890,27.9767,2,6,2,3,0,0,2,5,7,1,2,0,1,1,6
17216,1,2006-03-07,1196,5,890,23.75,4,12,0,4,2,2,1,0,1,4,0,0,2,2,10
17217,1,2006-03-07,2080,5,890,41.7167,13,23,3,7,8,9,3,5,8,6,0,0,0,2,37
17218,1,2006-03-07,1586,5,890,30.35,8,14,0,0,3,8,8,7,15,1,1,0,1,4,19
17219,1,2006-03-07,3538,5,890,19.5,0,8,0,3,0,0,0,5,5,0,0,0,0,1,0
17220,1,2006-03-07,2264,17,889,8.06667,2,6,0,1,0,0,0,2,2,0,0,0,0,1,4
17221,1,2006-03-07,3143,3,890,35.35,7,12,0,0,5,7,3,4,7,5,0,1,4,5,19
17222,1,2006-03-07,1384,17,889,30.2833,5,11,5,10,0,0,0,0,0,0,0,0,0,3,15
17223,1,2006-03-07,2061,17,889,33.9333,10,14,0,1,3,3,4,15,19,6,3,2,1,2,23
17224,1,2006-03-07,1129,41,889,36.095,2,13,1,9,0,0,1,4,5,4,0,1,3,1,5
17225,1,2006-03-07,1143,17,889,4.48333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17226,1,2006-03-07,2389,17,889,36.0617,8,17,5,8,2,2,0,1,1,9,2,0,3,3,23
17227,1,2006-03-07,3523,17,889,11.255,1,3,0,2,0,0,0,1,1,1,1,1,1,0,2
17228,1,2006-03-07,4400,41,889,33.8833,9,18,5,9,7,7,0,5,5,7,0,0,3,0,30
17229,1,2006-03-07,1007,17,889,42.1333,3,10,1,5,1,4,0,5,5,3,1,0,1,2,8
17230,1,2006-03-07,1344,17,889,20.8,0,0,0,0,2,2,0,3,3,0,1,0,2,4,2
17231,1,2006-03-07,2937,17,889,5.31667,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
17232,1,2006-03-07,2497,41,889,35.6333,8,15,4,7,4,4,1,11,12,3,0,1,1,1,24
17233,1,2006-03-07,1881,17,889,33.5167,7,14,1,4,1,1,0,3,3,3,1,0,3,5,16
17234,1,2006-03-07,730,17,889,14.15,5,7,0,0,1,1,2,2,4,0,0,2,3,3,11
17235,1,2006-03-08,140,29,901,2.73333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17236,1,2006-03-08,1468,29,901,25.7167,6,12,4,7,0,0,0,5,5,4,2,0,2,5,16
17237,1,2006-03-08,863,29,901,35.6767,5,13,3,7,3,3,1,1,2,11,2,0,1,3,16
17238,1,2006-03-08,2657,29,901,18.09,6,11,1,2,0,0,1,1,2,1,0,0,0,2,13
17239,1,2006-03-08,2548,29,901,16.2167,4,8,1,3,0,0,0,0,0,2,0,0,0,1,9
17240,1,2006-03-08,3545,29,901,9.42333,1,5,0,1,0,0,1,2,3,0,0,0,0,1,2
17241,1,2006-03-08,1382,29,901,35.3767,5,6,0,0,0,2,3,6,9,0,3,2,1,2,10
17242,1,2006-03-08,279,29,901,34.61,7,17,1,4,2,5,3,1,4,5,0,0,3,4,17
17243,1,2006-03-08,2396,29,901,4.63333,0,3,0,3,0,0,0,2,2,0,0,0,0,1,0
17244,1,2006-03-08,190,29,901,7.86667,0,1,0,1,0,0,0,1,1,0,0,0,0,3,0
17245,1,2006-03-08,3112,29,901,30.85,3,9,2,5,0,0,0,3,3,2,0,1,0,1,8
17246,1,2006-03-08,774,15,904,32.0833,10,19,2,6,6,6,0,2,2,1,1,1,2,4,28
17247,1,2006-03-08,4047,11,902,9.0,1,3,1,1,0,0,2,0,2,1,0,0,1,1,3
17248,1,2006-03-08,1204,11,902,27.4933,5,12,0,6,1,1,2,8,10,1,0,0,4,4,11
17249,1,2006-03-08,3165,11,902,12.7833,0,0,0,0,1,2,1,2,3,0,3,2,1,2,1
17250,1,2006-03-08,3727,11,902,38.1733,9,19,3,4,4,4,0,4,4,4,2,0,3,1,25
17251,1,2006-03-08,3357,11,902,15.5683,1,2,1,2,1,2,0,1,1,1,0,1,2,2,4
17252,1,2006-03-08,3933,11,902,34.5,7,13,5,8,2,2,2,2,4,3,2,0,2,1,21
17253,1,2006-03-08,4112,11,902,16.2333,3,5,0,0,0,0,1,1,2,0,1,1,0,2,6
17254,1,2006-03-08,4330,11,902,4.48333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17255,1,2006-03-08,2245,11,902,24.315,2,8,1,5,0,0,1,1,2,0,2,1,1,4,5
17256,1,2006-03-08,4155,26,902,29.9283,6,11,3,5,0,0,0,1,1,2,1,0,1,0,15
17257,1,2006-03-08,2172,29,901,18.8067,5,8,0,1,2,3,1,4,5,1,1,0,0,0,12
17258,1,2006-03-08,607,32,901,22.0167,6,7,0,0,4,5,4,5,9,0,1,0,1,2,16
17259,1,2006-03-08,301,39,900,11.25,1,3,0,1,0,0,0,0,0,2,0,0,1,1,2
17260,1,2006-03-08,2210,32,901,35.555,7,15,4,9,8,8,0,3,3,9,1,0,7,4,26
17261,1,2006-03-08,4429,26,902,15.0683,0,2,0,1,2,2,0,1,1,1,0,0,0,3,2
17262,1,2006-03-08,2781,24,899,21.1667,1,4,0,0,0,0,0,4,4,4,0,0,2,3,2
17263,1,2006-03-08,4513,24,899,23.8167,4,12,0,3,2,2,2,3,5,0,0,0,0,5,10
17264,1,2006-03-08,1764,24,899,26.8333,4,8,2,5,5,5,1,3,4,1,0,0,0,2,15
17265,1,2006-03-08,2250,24,899,38.3,8,15,2,7,4,7,0,2,2,2,0,0,3,3,22
17266,1,2006-03-08,4718,24,899,20.95,1,2,0,0,0,0,0,4,4,0,0,0,2,2,2
17267,1,2006-03-08,3348,39,900,24.3,1,5,0,1,5,6,0,4,4,1,1,1,2,3,7
17268,1,2006-03-08,1612,39,900,17.6833,5,10,0,0,0,0,1,0,1,2,0,0,0,1,10
17269,1,2006-03-08,1308,39,900,31.9833,5,7,0,0,4,4,1,4,5,5,2,0,2,3,14
17270,1,2006-03-08,3,39,900,25.5333,7,10,0,1,1,1,1,5,6,0,1,1,2,2,15
17271,1,2006-03-08,4694,32,901,21.2833,2,11,1,7,0,0,1,1,2,1,0,1,0,0,5
17272,1,2006-03-08,297,39,900,26.1167,3,4,0,1,0,0,2,2,4,2,1,0,2,2,6
17273,1,2006-03-08,1218,39,900,26.35,5,11,3,7,6,8,0,5,5,0,1,1,1,2,19
17274,1,2006-03-08,1898,39,900,26.1,3,12,1,3,2,3,0,2,2,0,1,0,1,2,9
17275,1,2006-03-08,3450,39,900,28.2167,4,12,2,3,0,0,3,3,6,2,0,0,3,4,10
17276,1,2006-03-08,174,32,901,30.3833,6,16,6,11,5,6,3,5,8,2,0,0,0,1,23
17277,1,2006-03-08,4665,32,901,25.9833,4,9,0,0,6,7,6,6,12,0,0,0,3,5,14
17278,1,2006-03-08,1787,32,901,32.3667,4,9,4,8,2,2,4,8,12,4,1,0,1,3,14
17279,1,2006-03-08,3030,32,901,32.865,3,7,2,6,0,1,0,7,7,2,0,1,2,0,8
17280,1,2006-03-08,4437,32,901,27.3667,4,10,3,9,3,4,0,3,3,1,0,0,2,1,14
17281,1,2006-03-08,3747,32,901,0.711667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17282,1,2006-03-08,1629,32,901,11.4683,1,3,0,2,0,0,1,5,6,2,0,0,0,1,2
17283,1,2006-03-08,2084,39,900,22.4667,3,11,0,0,0,0,2,5,7,2,0,1,5,2,6
17284,1,2006-03-08,743,26,902,22.065,4,9,1,4,1,2,0,3,3,0,1,0,1,0,10
17285,1,2006-03-08,2257,34,903,18.1167,3,4,1,2,7,7,0,2,2,0,0,0,4,2,14
17286,1,2006-03-08,4170,26,902,12.1833,0,1,0,1,1,2,0,1,1,0,1,0,2,2,1
17287,1,2006-03-08,4398,34,903,18.5833,1,5,1,2,4,6,0,2,2,1,2,0,0,1,7
17288,1,2006-03-08,2919,34,903,19.6833,5,10,2,3,5,6,0,2,2,5,0,0,2,1,17
17289,1,2006-03-08,2398,19,904,18.6333,1,1,1,1,0,0,1,5,6,0,0,1,0,1,3
17290,1,2006-03-08,1025,19,904,32.2167,3,6,1,1,2,2,2,8,10,10,0,1,2,1,9
17291,1,2006-03-08,4479,19,904,34.605,10,20,3,9,8,12,1,1,2,5,2,1,4,2,31
17292,1,2006-03-08,2183,15,904,23.7317,2,8,0,2,0,0,0,2,2,2,0,0,0,1,4
17293,1,2006-03-08,3986,15,904,40.0333,10,21,3,6,5,8,5,8,13,10,1,1,4,3,28
17294,1,2006-03-08,1714,19,904,32.7833,5,10,3,5,4,4,0,10,10,2,1,0,0,3,17
17295,1,2006-03-08,1399,19,904,11.4833,2,3,1,2,0,0,2,0,2,0,0,0,0,2,5
17296,1,2006-03-08,703,19,904,32.7667,4,9,1,2,0,0,0,2,2,8,0,1,1,3,9
17297,1,2006-03-08,3469,34,903,26.7933,1,5,0,0,4,4,1,3,4,3,0,0,0,3,6
17298,1,2006-03-08,4747,19,904,22.9283,3,7,1,4,1,1,1,5,6,0,0,1,3,2,8
17299,1,2006-03-08,1901,19,904,9.7,0,5,0,2,0,0,0,5,5,1,0,0,0,0,0
17300,1,2006-03-08,455,19,904,21.6,4,11,2,5,1,2,0,2,2,0,0,0,0,2,11
17301,1,2006-03-08,2769,19,904,18.75,4,5,0,0,2,2,1,1,2,2,0,1,2,5,10
17302,1,2006-03-08,3827,15,904,21.1517,1,4,0,3,0,0,0,0,0,1,0,1,1,3,2
17303,1,2006-03-08,1659,15,904,31.1683,5,10,2,5,1,2,0,3,3,0,1,1,2,2,13
17304,1,2006-03-08,1738,15,904,12.6433,1,4,1,4,0,0,0,2,2,0,0,0,0,2,3
